Customer_id,City_Id,Zones_id,Calorie Intake,Ration Opt
132248,2,14,2762,0
132249,2,6,6876,0
132250,1,20,14677,1
132251,1,12,8038,1
132252,2,16,6823,0
132253,1,15,14381,0
132254,1,1,13498,1
132255,3,10,12230,1
132256,3,2,4960,0
132257,3,13,6752,1
132258,2,16,8302,1
132259,3,7,11389,0
132260,2,16,13872,0
132261,3,4,9008,1
132262,3,15,5207,1
132263,1,1,13273,0
132264,2,15,2558,0
132265,1,1,10430,1
132266,2,11,14839,1
132267,3,6,9599,1
132268,2,20,9317,1
132269,1,7,7709,0
132270,3,7,4843,0
132271,3,17,3223,1
132272,2,4,11343,1
132273,3,20,13867,1
132274,1,10,2848,0
132275,1,3,3119,0
132276,1,17,14132,1
132277,3,2,4768,0
132278,3,7,7055,0
132279,3,14,13790,1
132280,3,4,13914,1
132281,1,1,8703,1
132282,1,13,4764,0
132283,1,16,4386,1
132284,2,16,11179,1
132285,3,1,14242,1
132286,1,10,11531,1
132287,2,12,8898,1
132288,3,8,2510,1
132289,2,17,6552,0
132290,2,18,14486,0
132291,3,1,14975,1
132292,3,8,3728,1
132293,1,9,11033,0
132294,2,1,6704,0
132295,2,2,11355,1
132296,1,18,8960,0
132297,2,18,13778,1
132298,3,14,10089,0
132299,2,19,3353,0
132300,3,15,3499,1
132301,3,18,13446,1
132302,2,15,6039,1
132303,1,20,9657,0
132304,2,14,14152,1
132305,2,1,11271,1
132306,3,10,6664,1
132307,1,19,2863,0
132308,2,12,11891,1
132309,2,8,6512,0
132310,2,5,13473,1
132311,1,9,2442,0
132312,2,2,11301,0
132313,2,18,3609,1
132314,2,2,7795,0
132315,2,16,2260,1
132316,3,17,4301,1
132317,1,13,3546,0
132318,2,5,10083,0
132319,3,8,10586,1
132320,2,4,6297,1
132321,1,9,12649,0
132322,2,1,3755,0
132323,1,20,8756,1
132324,2,15,11918,0
132325,2,1,2605,0
132326,1,6,6268,1
132327,1,13,11808,1
132328,2,16,5058,1
132329,1,9,12385,0
132330,1,5,11840,1
132331,1,13,2625,1
132332,2,20,12067,1
132333,2,4,4111,1
132334,3,10,10104,0
132335,3,12,10943,1
132336,1,13,5557,0
132337,2,9,14406,1
132338,1,20,2217,0
132339,1,20,5669,0
132340,2,17,12146,0
132341,1,2,6273,1
132342,3,3,9676,0
132343,2,1,3400,0
132344,3,1,9818,0
132345,2,5,2897,0
132346,3,1,4430,0
132347,2,13,2816,1
132348,1,6,9910,1
132349,3,12,13478,1
132350,2,4,5826,0
132351,1,11,10238,1
132352,3,12,6035,0
132353,1,12,12413,1
132354,3,19,9156,0
132355,3,11,4343,1
132356,1,1,7880,1
132357,3,2,3901,1
132358,3,17,4769,0
132359,3,2,7309,0
132360,1,5,9803,1
132361,2,2,14782,1
132362,3,9,10915,0
132363,1,20,2834,0
132364,1,2,10422,1
132365,2,18,2933,1
132366,2,12,12289,0
132367,3,18,5929,0
132368,3,2,9408,0
132369,1,17,9246,1
132370,3,11,9208,0
132371,2,6,3617,1
132372,3,10,7209,0
132373,3,15,11077,1
132374,3,13,4302,0
132375,1,17,10267,1
132376,3,15,2680,0
132377,3,20,12479,0
132378,3,2,5905,0
132379,2,10,7763,0
132380,3,11,4385,0
132381,3,19,4035,1
132382,3,8,3804,0
132383,3,1,13601,0
132384,2,17,11981,0
132385,3,19,6487,0
132386,1,5,4088,1
132387,1,4,8463,0
132388,3,14,5358,0
132389,2,20,2552,1
132390,2,12,12350,1
132391,1,6,8887,0
132392,1,4,11449,1
132393,2,17,6293,1
132394,2,4,13649,1
132395,2,11,3642,1
132396,1,11,6243,0
132397,2,2,14011,0
132398,3,13,12006,0
132399,2,6,14970,1
132400,2,6,2953,0
132401,2,11,13618,0
132402,1,12,2712,0
132403,3,13,13397,1
132404,2,12,7276,1
132405,3,9,12609,0
132406,1,3,4734,0
132407,1,8,4561,0
132408,3,13,5852,0
132409,1,15,10368,1
132410,3,19,5069,0
132411,3,15,10531,1
132412,1,9,6532,0
132413,3,11,12636,1
132414,3,18,13659,1
132415,1,19,9135,1
132416,2,8,12264,1
132417,3,8,6146,0
132418,3,2,6063,1
132419,2,14,2492,1
132420,2,10,8085,0
132421,2,9,5925,1
132422,1,11,6922,1
132423,2,13,7351,0
132424,2,12,6529,1
132425,1,7,9398,0
132426,2,17,11698,0
132427,1,16,11470,0
132428,3,11,10718,0
132429,3,19,4303,1
132430,1,3,2121,1
132431,3,19,7483,1
132432,3,16,2347,0
132433,1,16,4804,1
132434,1,15,12782,0
132435,3,3,13217,0
132436,3,19,7972,0
132437,2,1,2269,0
132438,1,3,6353,1
132439,1,11,11495,0
132440,2,1,7725,0
132441,1,16,11050,1
132442,3,5,13060,1
132443,3,8,8497,1
132444,2,13,4383,1
132445,3,14,2538,0
132446,1,9,3245,1
132447,3,17,12408,1
132448,3,4,9756,1
132449,1,13,14622,1
132450,3,12,4278,0
132451,1,17,8098,0
132452,2,8,13021,1
132453,2,11,4745,0
132454,3,3,4399,0
132455,1,15,8946,0
132456,1,7,7296,0
132457,3,20,10964,1
132458,3,7,7398,1
132459,3,17,2347,1
132460,2,1,11430,1
132461,2,17,5704,1
132462,3,2,3610,0
132463,3,12,10353,0
132464,1,4,12493,1
132465,1,12,2422,1
132466,2,11,4277,1
132467,2,20,8837,0
132468,2,12,7436,1
132469,2,5,2732,0
132470,2,7,9311,0
132471,2,11,14798,1
132472,1,3,10591,0
132473,3,4,14255,0
132474,3,2,6677,1
132475,1,15,14411,0
132476,3,10,3632,0
132477,3,8,10866,1
132478,3,4,4449,0
132479,1,18,8052,0
132480,3,19,3747,0
132481,2,17,9878,1
132482,2,15,11389,0
132483,3,20,7668,1
132484,3,5,8259,1
132485,1,13,9373,0
132486,2,1,11636,1
132487,1,9,14900,0
132488,3,6,4069,0
132489,1,10,2890,0
132490,3,8,4349,1
132491,3,10,5446,1
132492,3,18,14267,0
132493,3,12,4224,0
132494,3,20,9427,1
132495,2,15,2985,0
132496,3,14,11880,1
132497,2,19,5865,1
132498,2,3,12042,0
132499,3,11,7444,0
132500,2,20,14575,1
132501,3,16,14160,1
132502,1,6,12188,0
132503,3,10,9921,1
132504,1,3,9386,0
132505,2,2,11208,1
132506,2,16,9157,0
132507,1,11,8044,1
132508,3,20,5266,0
132509,1,1,5993,1
132510,2,18,9824,1
132511,1,3,14319,0
132512,3,4,4905,1
132513,1,13,3200,0
132514,3,9,9527,0
132515,2,15,11669,0
132516,2,10,11467,0
132517,3,20,10633,0
132518,3,4,8071,1
132519,2,16,9898,1
132520,3,5,11872,0
132521,3,11,12937,1
132522,3,1,10153,1
132523,3,11,5345,1
132524,3,1,7878,1
132525,1,2,6493,1
132526,1,7,12334,1
132527,1,4,6594,0
132528,1,9,7309,0
132529,2,13,6320,0
132530,3,3,14488,1
132531,3,9,11276,0
132532,1,12,7460,0
132533,3,16,9644,0
132534,1,3,12748,1
132535,2,3,11000,0
132536,2,1,14174,0
132537,2,11,5626,1
132538,3,16,8277,0
132539,1,6,13942,1
132540,2,19,5046,0
132541,2,14,9783,0
132542,1,7,6715,1
132543,1,15,13627,1
132544,3,15,10070,1
132545,2,16,11506,0
132546,1,19,10415,1
132547,2,18,2494,1
132548,3,3,6460,1
132549,1,16,13923,0
132550,1,17,14194,0
132551,3,2,2556,0
132552,1,20,10814,0
132553,2,11,7744,1
132554,3,9,10613,1
132555,1,2,2561,0
132556,2,6,11569,0
132557,2,13,8368,0
132558,3,13,3482,0
132559,2,3,10907,0
132560,1,1,3817,1
132561,2,12,3024,0
132562,2,12,4209,0
132563,1,11,7558,1
132564,3,10,4768,0
132565,2,1,14765,0
132566,3,18,7444,1
132567,1,12,14525,1
132568,1,18,12290,1
132569,3,7,2352,0
132570,1,8,8932,0
132571,2,14,8179,0
132572,1,2,8894,0
132573,1,6,5529,1
132574,3,15,10532,0
132575,1,3,5130,1
132576,2,13,4207,1
132577,2,11,9594,0
132578,2,14,6461,0
132579,2,15,13401,1
132580,2,11,3789,1
132581,1,4,4686,0
132582,2,2,7986,0
132583,1,3,4474,0
132584,3,19,5640,0
132585,1,20,8153,0
132586,2,2,2521,0
132587,3,18,3504,1
132588,3,10,8808,1
132589,3,10,5445,0
132590,3,12,3222,1
132591,3,14,4380,0
132592,1,6,12418,0
132593,1,2,9503,0
132594,2,1,12259,0
132595,1,9,12831,0
132596,2,16,6823,0
132597,1,15,10391,1
132598,1,2,7345,0
132599,3,7,10989,1
132600,3,7,14488,1
132601,2,5,7792,1
132602,3,13,14994,1
132603,3,2,7857,1
132604,3,9,3410,0
132605,1,4,13192,0
132606,1,4,14641,0
132607,1,20,7118,1
132608,1,9,11123,1
132609,3,9,3176,1
132610,3,6,5371,0
132611,2,3,12144,1
132612,2,16,6886,0
132613,2,13,13162,0
132614,1,9,9015,1
132615,1,19,5143,1
132616,3,1,6507,1
132617,2,17,2692,1
132618,3,18,4595,0
132619,2,12,13209,0
132620,2,20,3069,0
132621,3,19,4047,0
132622,1,14,14704,1
132623,2,14,9426,1
132624,2,1,13746,1
132625,3,19,2658,1
132626,3,8,10531,1
132627,2,6,2981,0
132628,3,13,7502,0
132629,3,1,3515,1
132630,2,7,4858,0
132631,3,4,5600,1
132632,3,17,5379,0
132633,2,12,10285,1
132634,1,12,6517,0
132635,2,13,14796,1
132636,2,18,10016,1
132637,2,14,2347,1
132638,2,1,14115,0
132639,3,9,13210,1
132640,2,16,2605,1
132641,3,8,6342,1
132642,2,4,8534,0
132643,2,8,9212,0
132644,3,13,12294,1
132645,3,10,9748,1
132646,3,7,13322,0
132647,1,20,4520,0
132648,3,11,5402,0
132649,3,3,10955,1
132650,1,3,12603,0
132651,1,5,3867,0
132652,3,7,13852,0
132653,2,17,5433,1
132654,3,1,4590,0
132655,2,14,7497,0
132656,2,13,14806,1
132657,2,20,2729,1
132658,3,14,10890,1
132659,3,2,11037,1
132660,3,10,8200,0
132661,1,2,12765,0
132662,3,1,13582,1
132663,1,4,13326,1
132664,2,17,9021,1
132665,3,16,6285,1
132666,3,8,7514,1
132667,1,20,10086,1
132668,2,17,7722,1
132669,3,15,2332,1
132670,3,9,10102,1
132671,2,3,6315,0
132672,3,9,7065,0
132673,2,20,11207,1
132674,2,7,3344,1
132675,2,11,10730,0
132676,2,8,14044,1
132677,3,8,2426,0
132678,1,3,7107,0
132679,2,15,10939,1
132680,2,10,8255,0
132681,2,9,12084,0
132682,1,16,3920,0
132683,1,9,13253,0
132684,1,20,10130,1
132685,1,16,10979,1
132686,2,18,8347,0
132687,3,19,8357,1
132688,3,11,10656,0
132689,3,19,13843,0
132690,1,2,5543,1
132691,3,17,11097,1
132692,2,9,12920,0
132693,1,16,11208,0
132694,2,12,4031,0
132695,2,10,7003,1
132696,3,20,9531,1
132697,3,20,6040,0
132698,1,11,7001,0
132699,3,8,7468,1
132700,1,6,7114,1
132701,2,9,6928,0
132702,3,5,3897,0
132703,1,10,5621,0
132704,2,9,14336,0
132705,3,9,4083,1
132706,1,4,11848,1
132707,1,18,14474,1
132708,3,12,10472,1
132709,1,13,9615,0
132710,2,11,3335,1
132711,3,13,8868,1
132712,2,5,5438,0
132713,3,14,13017,0
132714,2,10,8917,0
132715,2,12,3080,1
132716,1,11,10622,1
132717,1,16,3400,0
132718,2,16,7142,1
132719,2,18,8670,1
132720,2,12,14403,0
132721,2,19,8864,0
132722,3,19,9575,1
132723,2,2,9111,1
132724,1,10,10249,0
132725,2,5,6369,0
132726,1,7,7105,0
132727,1,17,13253,0
132728,3,10,7970,0
132729,2,5,7444,0
132730,1,8,14561,1
132731,2,1,9058,0
132732,2,7,3539,1
132733,1,13,10475,1
132734,3,15,2634,1
132735,3,11,14252,1
132736,2,14,12506,0
132737,1,2,4492,1
132738,1,15,5340,1
132739,2,3,10180,0
132740,1,4,2667,0
132741,3,6,14124,1
132742,1,1,4219,0
132743,2,15,6532,1
132744,3,17,4375,0
132745,3,16,8370,1
132746,3,10,5715,0
132747,1,3,3227,1
132748,1,7,4961,0
132749,1,17,8265,1
132750,1,13,13695,0
132751,3,2,9249,1
132752,3,8,8978,1
132753,2,10,12882,1
132754,3,17,5323,0
132755,1,3,10800,1
132756,3,17,11132,1
132757,2,2,4248,1
132758,1,19,13722,1
132759,2,1,11790,1
132760,3,14,11768,1
132761,3,4,14387,0
132762,1,15,14756,0
132763,3,7,13452,0
132764,1,15,9544,1
132765,3,12,7000,0
132766,2,7,8554,1
132767,3,17,3149,1
132768,2,9,11982,1
132769,3,13,8540,1
132770,3,4,13203,1
132771,1,17,14848,0
132772,2,11,7701,1
132773,2,10,11446,1
132774,3,19,4332,1
132775,3,15,11160,1
132776,1,4,10239,0
132777,3,4,3584,0
132778,2,5,4288,1
132779,2,6,6133,1
132780,3,5,14142,1
132781,1,13,8925,1
132782,1,19,3499,1
132783,1,7,12704,0
132784,1,16,8602,1
132785,2,16,6580,1
132786,2,13,4766,0
132787,2,15,10303,0
132788,3,4,12520,0
132789,2,20,11078,1
132790,3,5,2685,1
132791,1,16,12319,1
132792,2,4,13796,0
132793,3,2,13426,0
132794,2,16,11392,1
132795,3,4,5600,0
132796,1,9,9750,0
132797,3,8,14165,0
132798,2,4,2244,1
132799,1,11,14074,1
132800,1,1,9663,1
132801,3,7,11929,0
132802,3,8,11269,0
132803,3,9,3059,1
132804,1,5,9170,0
132805,2,11,7244,0
132806,2,6,13276,0
132807,3,15,8902,0
132808,1,13,14676,1
132809,3,3,11453,0
132810,2,8,9614,1
132811,1,3,7799,0
132812,2,6,11994,1
132813,3,8,7811,1
132814,1,5,10086,1
132815,2,7,2827,1
132816,3,19,2283,0
132817,1,9,8885,1
132818,2,8,5429,1
132819,1,9,13713,1
132820,2,7,12224,1
132821,3,18,4426,0
132822,2,16,4577,0
132823,2,20,9021,1
132824,1,14,6887,1
132825,3,5,10788,1
132826,3,1,13755,1
132827,3,13,4260,0
132828,2,15,3976,0
132829,1,5,4583,0
132830,1,7,14408,1
132831,1,4,14950,1
132832,3,13,2341,1
132833,1,10,12960,1
132834,2,1,8030,1
132835,3,11,13275,0
132836,1,15,8842,0
132837,3,5,13118,0
132838,3,18,13392,1
132839,1,11,3789,1
132840,3,19,7119,0
132841,1,11,4104,0
132842,2,2,9359,0
132843,1,1,12430,1
132844,2,20,6369,1
132845,1,18,5252,0
132846,3,4,7728,0
132847,1,11,13798,0
132848,2,8,7009,0
132849,1,18,3153,1
132850,3,8,14002,0
132851,3,3,13166,1
132852,3,16,5251,1
132853,1,14,8795,1
132854,2,10,4554,0
132855,2,9,10375,1
132856,3,17,9779,1
132857,3,4,12317,1
132858,1,2,13460,0
132859,3,13,13682,0
132860,1,10,9094,0
132861,1,4,5845,1
132862,3,6,11666,1
132863,3,10,8552,0
132864,3,12,9347,1
132865,3,15,5870,1
132866,1,10,7134,0
132867,2,18,10099,0
132868,2,12,3450,0
132869,3,16,7207,0
132870,2,12,9258,1
132871,1,2,9057,0
132872,2,10,7973,0
132873,2,7,13765,1
132874,3,10,2793,1
132875,3,13,11256,0
132876,2,6,11872,1
132877,3,2,13538,0
132878,2,4,13274,1
132879,1,9,3148,1
132880,3,16,14293,0
132881,2,18,4480,0
132882,1,10,9176,0
132883,2,18,9750,1
132884,3,18,3430,0
132885,2,13,12923,0
132886,2,14,3884,0
132887,1,17,7474,0
132888,3,17,11580,1
132889,1,5,7049,1
132890,1,1,12915,1
132891,2,10,13180,0
132892,2,15,8796,1
132893,2,13,8704,0
132894,1,10,5219,0
132895,1,2,5630,0
132896,1,12,14894,1
132897,1,8,9997,1
132898,3,13,13990,0
132899,3,3,6593,1
132900,1,11,6884,1
132901,1,7,7096,1
132902,1,10,11798,0
132903,3,9,3959,1
132904,1,19,7029,0
132905,1,7,3871,1
132906,1,14,4439,0
132907,3,9,7942,1
132908,2,10,5030,1
132909,3,7,7536,0
132910,2,14,6088,0
132911,1,18,6634,1
132912,3,14,9375,0
132913,3,16,8926,0
132914,1,15,2822,1
132915,3,4,8652,1
132916,1,20,6679,1
132917,1,12,10165,1
132918,2,8,12600,0
132919,1,16,5468,0
132920,2,1,4318,1
132921,2,10,14445,1
132922,1,2,4550,1
132923,1,4,5923,1
132924,2,17,13081,1
132925,3,4,5613,1
132926,3,11,12686,0
132927,1,12,2628,0
132928,1,4,10197,0
132929,1,9,9461,1
132930,2,14,12660,1
132931,1,4,2801,1
132932,3,7,2430,1
132933,1,3,4674,0
132934,2,6,5535,0
132935,3,16,2419,0
132936,3,6,12031,0
132937,2,18,6590,0
132938,3,6,2750,1
132939,1,18,12233,1
132940,2,7,11797,1
132941,1,9,14185,0
132942,1,8,12330,1
132943,2,20,10656,0
132944,3,14,8876,0
132945,1,4,14280,1
132946,1,6,9739,0
132947,1,2,4137,0
132948,3,3,7182,0
132949,3,8,11719,1
132950,2,13,14269,0
132951,3,17,3164,0
132952,2,4,14943,0
132953,1,4,2917,1
132954,2,13,6356,0
132955,3,11,10462,0
132956,1,14,3651,0
132957,1,8,7172,0
132958,3,9,4210,1
132959,3,2,5074,0
132960,3,1,11690,0
132961,2,9,9263,1
132962,3,19,6734,0
132963,3,15,5231,1
132964,3,19,10525,0
132965,1,15,9764,1
132966,1,11,7655,1
132967,2,12,3873,0
132968,3,10,12442,1
132969,1,16,9882,0
132970,1,10,3191,1
132971,2,16,4071,0
132972,2,15,5698,0
132973,1,13,3943,1
132974,1,8,7007,1
132975,2,8,9555,0
132976,3,15,12271,1
132977,2,18,11807,1
132978,1,2,9236,0
132979,1,18,13895,1
132980,1,7,8962,1
132981,2,3,5220,0
132982,1,10,11419,0
132983,2,7,8751,1
132984,1,3,13100,1
132985,3,2,3527,1
132986,3,13,6077,1
132987,2,8,11851,0
132988,1,11,3973,0
132989,3,1,12458,1
132990,1,15,5349,1
132991,3,10,10646,0
132992,2,1,11524,0
132993,2,6,6390,1
132994,1,19,9837,1
132995,2,10,5658,1
132996,2,2,4393,1
132997,3,17,9030,1
132998,3,16,7278,0
132999,3,13,3874,0
133000,3,9,10594,1
133001,2,15,14807,0
133002,2,6,7250,0
133003,3,16,13049,1
133004,3,12,3612,1
133005,2,5,4433,0
133006,2,3,3993,0
133007,1,18,3577,1
133008,1,17,14014,0
133009,2,20,4520,1
133010,2,13,7523,0
133011,1,17,5425,0
133012,2,16,11522,0
133013,2,19,3159,0
133014,1,4,7206,1
133015,3,5,12259,0
133016,3,7,3627,0
133017,1,4,9352,1
133018,2,16,5963,1
133019,2,3,5879,0
133020,1,6,3710,0
133021,1,10,12620,1
133022,3,5,8242,0
133023,3,3,3284,0
133024,2,6,6945,1
133025,2,4,5909,0
133026,1,4,2520,1
133027,1,14,14870,0
133028,2,20,14719,1
133029,2,17,11364,1
133030,2,7,13790,0
133031,2,15,5337,0
133032,1,19,12070,0
133033,2,17,11531,1
133034,3,3,3056,1
133035,2,6,12050,0
133036,1,16,11388,0
133037,2,4,4209,0
133038,1,7,2557,0
133039,3,6,11801,0
133040,3,20,7411,1
133041,1,3,11734,1
133042,3,8,6238,1
133043,1,14,3927,0
133044,2,1,12124,1
133045,1,3,10477,0
133046,3,9,9373,0
133047,2,19,12732,1
133048,1,1,4943,0
133049,3,11,2116,1
133050,2,4,11722,1
133051,1,4,5929,0
133052,2,14,11120,1
133053,2,9,2257,1
133054,2,12,9752,0
133055,1,16,11645,1
133056,3,13,4587,1
133057,1,2,2605,1
133058,1,16,10486,1
133059,3,12,7035,0
133060,2,7,9300,1
133061,3,9,14561,0
133062,2,18,5085,1
133063,1,14,7576,0
133064,1,2,3683,0
133065,2,18,13014,0
133066,1,18,11942,0
133067,1,20,13360,0
133068,1,4,4254,1
133069,1,9,7029,0
133070,1,8,3341,0
133071,3,3,7489,0
133072,2,14,13292,0
133073,2,17,7454,1
133074,1,5,9133,0
133075,1,14,9108,1
133076,3,7,4294,0
133077,2,12,14107,1
133078,3,7,2712,1
133079,3,14,5081,0
133080,1,18,9087,0
133081,1,17,12182,0
133082,3,20,11725,0
133083,3,20,3562,1
133084,3,8,11679,0
133085,3,17,2975,0
133086,2,19,6895,0
133087,3,19,7569,1
133088,2,7,4916,1
133089,3,17,6228,0
133090,1,9,7205,1
133091,2,9,7043,0
133092,3,14,14708,1
133093,2,8,8825,1
133094,1,18,2754,1
133095,3,19,3521,1
133096,3,13,10544,0
133097,3,9,8262,1
133098,3,20,11360,1
133099,3,19,14447,1
133100,2,15,14810,0
133101,1,11,14042,1
133102,1,19,2664,1
133103,3,7,12038,0
133104,1,18,9062,1
133105,1,6,4184,1
133106,3,20,14658,1
133107,1,10,7733,1
133108,1,13,12196,1
133109,2,6,8364,0
133110,1,13,12158,1
133111,2,16,12262,0
133112,2,6,5168,1
133113,1,2,6092,1
133114,2,13,5317,1
133115,1,18,8117,1
133116,3,4,2419,1
133117,2,15,4333,1
133118,1,1,13275,0
133119,3,2,9044,1
133120,2,17,14767,0
133121,3,3,2300,0
133122,2,18,4839,0
133123,3,4,12927,1
133124,1,19,2927,0
133125,1,9,6471,0
133126,1,14,9703,1
133127,2,5,7868,0
133128,2,9,4637,1
133129,3,4,11170,1
133130,2,10,3316,1
133131,2,9,10473,0
133132,3,19,8246,0
133133,3,20,2348,1
133134,2,1,10226,0
133135,1,8,11509,1
133136,3,18,4698,1
133137,1,14,4226,0
133138,2,19,8508,0
133139,2,7,10012,0
133140,1,20,10326,0
133141,1,16,7870,0
133142,2,3,7386,0
133143,3,9,12364,1
133144,2,8,10153,0
133145,2,3,8141,1
133146,1,4,4037,0
133147,2,15,9818,1
133148,2,13,4056,1
133149,2,12,2613,0
133150,3,20,2789,1
133151,3,5,11074,1
133152,2,12,4310,1
133153,1,12,11307,0
133154,3,6,8417,1
133155,2,12,7934,0
133156,2,8,13311,0
133157,3,14,12643,0
133158,1,12,14467,0
133159,2,3,2863,0
133160,2,17,5982,0
133161,3,11,4979,0
133162,1,8,8965,1
133163,2,18,14648,1
133164,3,1,12798,0
133165,1,14,5745,0
133166,2,11,3139,0
133167,1,14,5875,1
133168,2,17,5235,0
133169,3,7,13615,1
133170,2,14,14179,0
133171,2,3,4057,0
133172,1,3,12983,0
133173,2,16,13519,1
133174,1,20,3341,1
133175,3,5,2636,1
133176,1,6,4244,0
133177,3,7,11494,0
133178,1,6,14369,1
133179,3,4,7853,0
133180,1,1,5565,0
133181,1,20,7300,1
133182,3,20,9709,0
133183,3,10,12336,0
133184,2,8,5676,0
133185,2,13,7167,1
133186,3,4,7600,1
133187,2,9,13057,0
133188,1,9,8338,1
133189,3,10,8570,0
133190,1,15,2293,0
133191,3,13,8095,1
133192,1,5,2682,1
133193,2,1,12174,1
133194,1,18,4564,1
133195,1,18,12313,1
133196,2,5,10073,1
133197,2,7,8275,1
133198,3,19,14580,1
133199,2,16,11796,0
133200,2,9,8382,0
133201,2,11,6069,1
133202,1,14,3375,1
133203,1,16,14097,1
133204,1,15,9120,0
133205,1,5,8674,0
133206,2,2,5948,1
133207,2,12,11740,0
133208,2,20,7292,1
133209,2,9,7854,0
133210,1,8,9091,0
133211,2,17,11268,1
133212,3,17,7495,1
133213,3,15,2699,0
133214,2,7,13476,1
133215,3,9,5299,0
133216,3,12,4638,1
133217,1,2,4387,0
133218,3,19,13336,0
133219,1,15,9640,1
133220,1,1,10954,1
133221,3,19,4456,1
133222,3,14,4386,0
133223,2,17,7831,0
133224,2,20,13123,0
133225,3,11,10852,1
133226,2,15,14640,1
133227,3,20,2199,1
133228,3,1,5788,0
133229,3,16,10401,0
133230,1,20,5197,0
133231,3,15,13286,0
133232,2,12,10419,1
133233,2,4,3809,0
133234,1,9,13420,1
133235,1,19,13419,1
133236,1,20,11709,0
133237,3,5,3503,0
133238,1,11,3779,0
133239,1,20,10447,0
133240,1,8,12500,1
133241,1,16,12460,1
133242,3,13,4372,1
133243,1,6,6457,0
133244,2,7,12591,1
133245,2,4,2802,0
133246,3,2,5227,1
133247,3,17,9988,1
133248,1,17,11707,1
133249,3,2,11658,1
133250,2,15,14234,0
133251,3,12,7345,0
133252,2,3,3052,1
133253,3,15,5534,0
133254,1,8,13292,0
133255,3,10,11656,1
133256,2,15,3802,1
133257,3,1,6061,1
133258,3,2,8892,1
133259,1,15,9407,0
133260,3,5,13072,1
133261,1,4,3643,0
133262,3,6,6217,0
133263,2,3,2390,0
133264,1,1,13540,1
133265,2,4,5148,1
133266,3,12,13596,0
133267,2,12,9253,1
133268,3,13,7906,1
133269,3,5,6783,0
133270,1,7,9290,0
133271,1,19,9961,1
133272,2,6,8299,0
133273,2,13,7558,1
133274,2,12,12338,0
133275,3,13,11004,0
133276,1,7,3630,0
133277,1,12,8373,0
133278,3,2,7004,1
133279,1,9,5808,1
133280,3,6,4476,0
133281,3,2,10148,0
133282,2,1,3576,0
133283,1,6,5262,1
133284,1,19,10780,1
133285,1,19,10400,0
133286,2,14,2501,1
133287,2,7,11535,1
133288,3,13,8121,1
133289,2,15,4738,0
133290,3,13,6153,0
133291,1,1,14216,0
133292,1,8,4299,0
133293,1,17,7648,1
133294,2,18,10441,0
133295,3,20,7211,0
133296,3,7,8890,1
133297,2,6,7160,1
133298,2,16,11803,0
133299,2,19,9587,1
133300,3,6,2367,1
133301,3,1,6726,1
133302,2,9,7489,1
133303,1,13,7948,0
133304,3,13,13481,1
133305,3,5,10579,0
133306,1,18,8831,0
133307,1,15,9700,1
133308,2,18,14791,0
133309,1,15,12690,0
133310,3,16,6434,1
133311,3,15,12278,0
133312,2,1,3662,1
133313,1,15,8209,1
133314,1,12,13918,1
133315,3,3,7226,0
133316,3,10,2262,0
133317,3,5,14990,0
133318,3,1,4440,1
133319,3,20,7043,0
133320,2,5,6550,0
133321,3,8,6073,1
133322,1,15,7419,1
133323,1,6,10745,0
133324,1,11,5307,0
133325,2,12,11703,1
133326,2,20,11780,0
133327,2,5,14306,0
133328,1,20,2778,1
133329,1,17,14985,1
133330,3,16,2194,1
133331,2,18,14991,0
133332,2,12,8218,1
133333,1,20,4103,0
133334,1,8,10487,0
133335,3,10,11029,1
133336,1,10,3019,1
133337,2,15,14672,1
133338,2,10,13665,0
133339,1,17,9645,0
133340,3,9,12837,1
133341,1,20,12164,0
133342,1,9,8718,1
133343,1,8,6241,1
133344,3,15,7225,0
133345,3,10,6518,1
133346,1,12,9575,0
133347,2,4,14022,0
133348,2,7,8709,1
133349,1,9,12888,0
133350,2,7,10930,0
133351,2,18,12947,1
133352,2,6,13072,0
133353,2,1,10469,0
133354,2,7,5367,0
133355,1,1,12019,0
133356,1,2,3139,0
133357,3,8,6816,0
133358,3,8,10242,1
133359,2,20,9632,0
133360,2,2,4141,1
133361,2,9,4610,1
133362,3,5,4011,1
133363,1,12,9222,0
133364,3,20,7496,1
133365,1,14,10639,1
133366,1,20,2409,0
133367,2,6,7969,1
133368,3,19,6351,0
133369,1,1,12586,0
133370,2,3,14372,1
133371,3,4,4429,0
133372,1,11,10956,1
133373,1,15,4341,0
133374,3,3,13336,1
133375,2,10,13130,1
133376,1,19,3087,0
133377,1,5,11760,1
133378,2,12,5524,0
133379,3,13,6220,1
133380,2,2,12425,1
133381,1,3,8089,1
133382,1,16,3198,0
133383,3,15,7207,1
133384,1,10,8994,0
133385,2,19,5311,1
133386,3,2,10284,0
133387,1,13,9814,1
133388,2,17,2189,0
133389,3,4,2757,1
133390,2,18,3200,1
133391,3,10,4297,0
133392,3,18,7899,1
133393,1,13,13688,1
133394,3,3,8417,0
133395,3,13,10399,1
133396,3,5,11620,1
133397,1,8,6481,0
133398,3,11,3139,0
133399,3,2,11604,0
133400,2,16,4341,0
133401,3,9,7783,0
133402,3,19,10110,1
133403,1,1,13488,1
133404,1,6,6318,0
133405,3,9,4980,1
133406,2,8,11302,1
133407,2,3,9126,1
133408,3,2,10082,1
133409,1,4,12479,0
133410,3,4,3452,1
133411,3,12,8838,0
